book,vote,vote_title,row_type,head_code,head_title,approved_estimates_2025_2026,gross_expenditure_2026_2027,appropriations_in_aid_2026_2027,net_expenditure_2026_2027,projected_estimates_2027_2028,projected_estimates_2028_2029,page,verified
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1192,State Department for Mining,head,1192001200,Mineral Value Addition and Artisanal Mining,44895882,40272786,0,40272786,43899712,45528549,145,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1192,State Department for Mining,vote_total,,TOTAL FOR VOTE,720841987,2072487964,1224300000,848187964,1713765540,1792728882,146,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1193,State Department for Petroleum,head,1193000100,Petroleum Exploration and Distribution,59409376,72979200,5399750,67579450,89844823,126273144,156,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1193,State Department for Petroleum,head,1193000200,Headquarters Administration Services,204554675,22243460419,22029890034,213570385,20270918412,20376917988,156,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1193,State Department for Petroleum,head,1193000300,Central Planning and Project Monitoring Unit (CPPMU),11610901,16165414,1460216,14705198,22769107,26396067,156,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1193,State Department for Petroleum,head,1193000400,Financial Management and Procurement Services,51361573,58394967,3250000,55144967,72467658,79412801,156,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1193,State Department for Petroleum,vote_total,,TOTAL FOR VOTE,326936525,22391000000,22040000000,351000000,20456000000,20609000000,156,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1202,State Department for Tourism,head,1202000100,Headquarters Administrative Services,224763894,221287523,0,221287523,228341861,234780499,161,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1202,State Department for Tourism,head,1202000200,Central Planning and Project Monitoring Unit,7081879,11056099,0,11056099,7390834,7391687,161,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1202,State Department for Tourism,head,1202000300,Tourism Services Headquarters,87106938,106966483,0,106966483,92485569,95613237,161,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1202,State Department for Tourism,head,1202000400,Tourism Regulatory Authority,0,800000000,800000000,0,1000000000,1200000000,161,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1202,State Department for Tourism,head,1202000600,Tourism Research Institute - (TRI),16848000,0,0,0,0,0,161,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1202,State Department for Tourism,head,1202000800,Finance Management Services,34785093,40446353,0,40446353,36050618,36675745,161,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1202,State Department for Tourism,head,1202001000,Bomas of Kenya,253858331,298840000,50000000,248840000,366880000,366880000,161,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1202,State Department for Tourism,head,1202001100,Kenya Tourism Board,102888000,360000000,360000000,0,360000000,396000000,161,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1202,State Department for Tourism,head,1202001200,Kenya Utalii College,95900000,410000000,410000000,0,412000000,415000000,161,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1202,State Department for Tourism,head,1202001500,Tourism Fund,0,8324808081,8324808081,0,8441198068,8888225782,162,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1202,State Department for Tourism,head,1202001600,Mama Ngina Waterfront Management Board,11253050,16278190,5060000,11218190,16313050,16313050,162,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1202,State Department for Tourism,head,1202001900,Kenyatta International Convention Centre,0,1348020000,1348020000,0,1416000000,1487000000,162,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1202,State Department for Tourism,vote_total,,TOTAL FOR VOTE,834485185,11937702729,11297888081,639814648,12376660000,13143880000,162,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1203,State Department for Wildlife,head,1203000100,Headquarters Administrative Services,218970635,273976437,24000000,249976437,302122221,319882105,171,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1203,State Department for Wildlife,head,1203000200,Wildlife Conservation,2102623218,2050756167,9000000,2041756167,2085981216,2134095418,171,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1203,State Department for Wildlife,head,1203000300,Financial Management Services,45275784,57620585,0,57620585,63681772,70266386,171,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1203,State Department for Wildlife,head,1203000400,Central Planning & Project Monitoring Unit,14654289,18767099,0,18767099,22214791,23756091,171,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1203,State Department for Wildlife,head,1203000500,Kenya Wildlife Service,1044900000,11410740000,10400000000,1010740000,10788000000,11920000000,171,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1203,State Department for Wildlife,head,1203000700,Wildlife Research and Training Institute,399600000,717899400,326000000,391899400,827000000,950000000,171,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1203,State Department for Wildlife,head,1203000800,Desilting and Hyacinth removal - Lake Kamnorok,90000000,150000000,0,150000000,150000000,150000000,171,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1203,State Department for Wildlife,head,1203000900,Wildlife Conservation Trust Fund,0,120000000,120000000,0,211000000,302000000,171,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1203,State Department for Wildlife,vote_total,,TOTAL FOR VOTE,3916023926,14799759688,10879000000,3920759688,14450000000,15870000000,171,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1212,State Department for Gender and Affirmative Action,head,1212000200,Anti FGM Board,286870000,211751000,0,211751000,193740000,201020000,178,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1212,State Department for Gender and Affirmative Action,head,1212000300,Gender Affairs,389410466,560148880,135000000,425148880,558595123,586621796,178,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1212,State Department for Gender and Affirmative Action,head,1212000500,General Administration and Planning Services,267388894,242118100,0,242118100,268680438,281177116,178,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1212,State Department for Gender and Affirmative Action,head,1212000600,Gender Field Services,116680632,122585546,0,122585546,125314439,132001088,178,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1212,State Department for Gender and Affirmative Action,head,1212000700,National Government Affirmative Action Fund (NGAAF),470810000,911800000,0,911800000,940000000,940000000,178,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1212,State Department for Gender and Affirmative Action,vote_total,,TOTAL FOR VOTE,1531159992,2048403526,135000000,1913403526,2086330000,2140820000,178,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1213,State Department for Public Service and Human Capital Development,head,1213000100,Central Planning & Project Monitoring Department,13409493,21054189,0,21054189,14208575,14555811,185,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1213,State Department for Public Service and Human Capital Development,head,1213000400,Human Resource Development,91352657,114671876,25000000,89671876,102864741,105345947,185,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1213,State Department for Public Service and Human Capital Development,head,1213000700,Headquarters Administrative Services - DPM,393789225,340633684,0,340633684,320429088,323039290,185,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1213,State Department for Public Service and Human Capital Development,head,1213000800,Management Consultancy Services - DPM,122235131,117943915,0,117943915,128771979,132103791,185,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1213,State Department for Public Service and Human Capital Development,head,1213000900,Human Resource Management Services - DPM,335875365,628329016,0,628329016,641476560,709050257,185,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1213,State Department for Public Service and Human Capital Development,head,1213001000,Finance Management Services - Public Service,56776155,63467480,0,63467480,62644201,64159368,185,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1213,State Department for Public Service and Human Capital Development,head,1213001100,Kenya School of Government,0,1839362407,1839362407,0,1960200000,2079000000,185,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1213,State Department for Public Service and Human Capital Development,head,1213001200,Huduma Kenya Secretariat - HQ,885439424,896331069,0,896331069,965031366,979902088,185,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1213,State Department for Public Service and Human Capital Development,head,1213001400,Governance for Enabling Service Delivery & Public Investment,2437500,0,0,0,0,0,185,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1213,State Department for Public Service and Human Capital Development,head,1213001600,National Youth Service,9163476166,12336859239,1094737593,11242121646,11827300000,12754310000,186,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1213,State Department for Public Service and Human Capital Development,head,1213001700,Huduma Centres,574308884,586847884,0,586847884,576308884,576308884,186,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1213,State Department for Public Service and Human Capital Development,head,1213001800,Human Resource Management Professionals Examinations Board,50000000,142000000,142000000,0,142000000,142000000,186,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1213,State Department for Public Service and Human Capital Development,head,1213001900,Civil Service Reform Secretariat - PSM,0,54536432,0,54536432,57227106,61787064,186,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1213,State Department for Public Service and Human Capital Development,head,1213002100,Insurance to Civil Servants,7439439995,7350000000,0,7350000000,7350000000,7350000000,186,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1213,State Department for Public Service and Human Capital Development,head,1213002200,Internal Audit,0,4750000,0,4750000,2437500,2437500,186,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1213,State Department for Public Service and Human Capital Development,head,1213002300,Human Resource Information System (HRIS) Services,0,17432000,0,17432000,14400000,14400000,186,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1213,State Department for Public Service and Human Capital Development,vote_total,,TOTAL FOR VOTE,19128539995,24514219191,3101100000,21413119191,24165300000,25308400000,186,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1221,State Department for East African Community Affairs,head,1221000100,Headquarters Administrative Services,773149650,461038287,0,461038287,466780967,473641630,201,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1221,State Department for East African Community Affairs,head,1221000200,Regional Integrational Centres,7220786,8047006,0,8047006,8601279,9167096,201,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1221,State Department for East African Community Affairs,head,1221000300,National Publicity and Advocacy for EAC Regional Integration,55515854,35841498,0,35841498,37218733,42345528,201,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1221,State Department for East African Community Affairs,head,1221000500,Information Communication & Technology Unit,10388328,17224257,0,17224257,19793574,20388953,201,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1221,State Department for East African Community Affairs,head,1221000600,Central Planning and Project Monitoring Unit,16476880,25378577,0,25378577,28208079,28877669,201,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1221,State Department for East African Community Affairs,head,1221000700,Regional Integration Services,118135680,49152185,0,49152185,54392116,56767506,201,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1221,State Department for East African Community Affairs,head,1221000900,Directorate of Social Affairs,20906588,29452202,0,29452202,32699253,33366327,201,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1221,State Department for East African Community Affairs,head,1221001000,Directorate of Economic Affairs,23229879,31020460,0,31020460,34231581,35301294,201,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1221,State Department for East African Community Affairs,head,1221001100,Directorate of Political Affairs 1013,16466658,23006357,0,23006357,25831079,26186553,201,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1221,State Department for East African Community Affairs,head,1221001200,Directorate of Productive and Services Sector,27020432,35448236,0,35448236,38728710,39367345,202,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1221,State Department for East African Community Affairs,head,1221001300,East Africa Legislative Assembly (EALA),36787490,38143179,0,38143179,39767526,41374920,202,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1221,State Department for East African Community Affairs,head,1221001400,Finance Management Services,31427475,40978473,0,40978473,44446856,45291541,202,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1221,State Department for East African Community Affairs,head,1221001800,Directorate of Research and Regional Liason Integration (DRRLI),9509439,14684533,0,14684533,16700247,21423638,202,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1221,State Department for East African Community Affairs,vote_total,,TOTAL FOR VOTE,1146235139,809415250,0,809415250,847400000,873500000,202,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,head,1252001100,Nairobi Centre for International Arbitrations,188040000,179898800,16900000,162998800,183500000,192400000,213,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,head,1252001500,Kenya School of Law,61800000,501362300,414980000,86382300,472860000,495810000,213,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,head,1252001600,Council for Legal Education,157700000,306646900,170100000,136546900,325890000,341700000,213,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,head,1252002600,Finance and Procurement Services,39578784,45559506,0,45559506,47005827,46754719,213,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,head,1252002700,Central Planning and Project Monitoring Department,39339258,39732447,0,39732447,42987029,42921065,213,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,head,1252002800,Headquarters Administrative,504768704,522847404,0,522847404,559957144,571594216,213,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,head,1252003000,Civil Litigation Department,898010762,977072536,0,977072536,1039057216,1076770477,213,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,head,1252003100,Treaties and Agreement Department,251406704,286042443,0,286042443,283943818,286750641,213,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,head,1252003400,Legislative Drafting Department 1025,113219614,122696344,0,122696344,127518721,131014953,213,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,head,1252003500,Advocates Complaints Commission,148542053,163241640,0,163241640,170063232,175090126,214,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,head,1252003700,Registration Services,743298473,866932364,0,866932364,868333988,901560023,214,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,head,1252003900,Trustee Services,229545172,246974002,0,246974002,252173796,259003013,214,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,head,1252005100,Auctioneer's Licensing Board,41842000,36704800,0,36704800,39670000,41600000,214,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,head,1252006000,National Council for Law Reporting,330177000,357240600,10000000,347240600,385760000,404480000,214,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,head,1252006400,County Offices,763497206,883111798,0,883111798,1091669229,1117460767,214,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,vote_total,,TOTAL FOR VOTE,4510765730,5536063884,611980000,4924083884,5890390000,6084910000,214,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,head,1253000100,Headquarters Administration Services,228560441,195405695,0,195405695,151022095,161500504,245,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,head,1253000200,Finance Management Services,0,14425562,0,14425562,13057001,12481998,245,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,head,1253000400,Kenya Law Reform Commission,351565000,324629900,0,324629900,350840000,367860000,245,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,head,1253000500,Kenya National Anti-Corruption Steering Committee,24813000,41533460,0,41533460,44730000,46770000,245,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,head,1253000600,Directorate of Legal Affairs,109044544,0,0,0,0,0,245,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,head,1253000700,National Legal Aid Services,67137249,278225100,0,278225100,298530000,296420000,245,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,head,1253000800,National Coroners Service,18000000,30293100,0,30293100,33360000,34540000,245,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,head,1253000900,Assets Recovery Agency,240642000,336275970,0,336275970,351956201,366935027,245,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,head,1253001200,Victims Protection Board 1057,18360000,30419200,0,30419200,31830000,33370000,245,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,head,1253001300,Multi Agency Team (MAT) Secretariat,4500000,6305000,0,6305000,7100000,7740000,246,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,head,1253001400,GJLOS Reform Coordinating Secretariat,1000000,2459200,0,2459200,2567600,2785730,246,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,head,1253001500,"Directorate for Human Rights, Legal Education/Aid Affairs",0,61592916,0,61592916,62558147,61799250,246,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,head,1253001600,Directorate for Constitutional Reforms and Democratic Governance,0,62603152,0,62603152,63564144,64275612,246,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,head,1253001700,Directorate for Ethics Integrity Anti-Corruption & Economic Crimes,0,66260798,0,66260798,69574812,72881879,246,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,vote_total,,TOTAL FOR VOTE,1063622234,1450429053,0,1450429053,1480690000,1529360000,246,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1271,Ethics and Anti-Corruption Commission,head,1271000100,Headquarters and Administrative Services,4336262694,4973666780,13700000,4959966780,5282406780,5502126780,256,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1271,Ethics and Anti-Corruption Commission,vote_total,,TOTAL FOR VOTE,4336262694,4973666780,13700000,4959966780,5282406780,5502126780,256,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1281,National Intelligence Service,head,1281000100,Headquarters Field Services Training School and Liaison Office,61447229480,58617000000,0,58617000000,57275000000,59737000000,258,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1281,National Intelligence Service,vote_total,,TOTAL FOR VOTE,61447229480,58617000000,0,58617000000,57275000000,59737000000,258,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1291,Office of the Director of Public Prosecutions,head,1291001000,Headquarters and Administrative Services,5551631922,6151330000,7500000,6143830000,6563730000,6787290000,260,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1291,Office of the Director of Public Prosecutions,vote_total,,TOTAL FOR VOTE,5551631922,6151330000,7500000,6143830000,6563730000,6787290000,260,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1311,Office of the Registrar of Political Parties,head,1311000200,Registrar of Political Parties,3056967519,2448350918,0,2448350918,2422630000,2463850000,262,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1311,Office of the Registrar of Political Parties,vote_total,,TOTAL FOR VOTE,3056967519,2448350918,0,2448350918,2422630000,2463850000,262,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1321,Witness Protection Agency,head,1321000100,Headquarters Administrative Services,791206825,1009448754,0,1009448754,1027870000,1073740000,265,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1321,Witness Protection Agency,vote_total,,TOTAL FOR VOTE,791206825,1009448754,0,1009448754,1027870000,1073740000,265,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1331,State Department for Environment & Climate Change,head,1331000100,Headquarters Administrative Services,429395724,440153166,2000000,438153166,481156231,478230564,268,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1331,State Department for Environment & Climate Change,head,1331000200,National Environmental Complaints Committee (NECC),112500000,126119400,0,126119400,168546000,209598300,268,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1331,State Department for Environment & Climate Change,head,1331000300,National Environmental Trust Fund (NETFUND),184680000,209985600,0,209985600,201054000,211106700,268,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1331,State Department for Environment & Climate Change,head,1331000500,National Environment Tribunal,27000000,26190000,0,26190000,27000000,27000000,268,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1331,State Department for Environment & Climate Change,head,1331000700,Financial Management,57475572,51507207,0,51507207,53642007,56227231,268,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1331,State Department for Environment & Climate Change,head,1331000800,Central Planning & Project Monitoring Department,20913792,25057911,0,25057911,26113051,26823772,268,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1331,State Department for Environment & Climate Change,head,1331000900,Directorate Of Environment,207793615,267677257,0,267677257,227191168,235634872,268,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1331,State Department for Environment & Climate Change,head,1331001000,Meteorological Department,1493089497,1455588690,16900000,1438688690,1360320492,1430002657,268,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1331,State Department for Environment & Climate Change,head,1331001100,National Environment Management Authority 1080,266400000,1585508000,1424100000,161408000,1816400000,1981295000,268,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1331,State Department for Environment & Climate Change,head,1331001200,Kenya Meteorological Service Authority,0,45000000,0,45000000,50500000,51000000,269,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1331,State Department for Environment & Climate Change,head,1331001300,"Directorate of Policy, Research and Regulation",0,15871800,0,15871800,20077051,21080904,269,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1331,State Department for Environment & Climate Change,vote_total,,TOTAL FOR VOTE,2799248200,4248659031,1443000000,2805659031,4432000000,4728000000,269,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1332,State Department for Forestry,head,1332000100,Forestry Conservation,41844400,42334166,0,42334166,33975402,33250789,280,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1332,State Department for Forestry,head,1332000200,Kenya Forest Service,4429600000,7383100000,4878000000,2505100000,7744000000,8146000000,280,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1332,State Department for Forestry,head,1332000300,Kenya Forestry Research Institute,1377900000,1377900000,76000000,1301900000,1615000000,1846000000,280,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1332,State Department for Forestry,head,1332000400,Headquarters Administrative Services,219134418,172979562,0,172979562,201355859,210244673,280,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1332,State Department for Forestry,head,1332000500,Financial Management Services,15782443,15468096,0,15468096,17435017,18127421,280,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1332,State Department for Forestry,head,1332000600,Central Planning & Project Monitoring Department,13590758,12353933,0,12353933,13312274,13771098,280,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1332,State Department for Forestry,head,1332000700,Agroforestry Development,7934729,9926768,0,9926768,10774105,11368922,280,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1332,State Department for Forestry,head,1332000800,Ecological Restoration Department,15217280,17411219,0,17411219,17170936,17669886,280,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1332,State Department for Forestry,head,1332001000,Commercial Forestry Department 1092,9040560,15263345,0,15263345,16006216,16567211,280,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1332,State Department for Forestry,head,1332001100,International Union of Forest Research Organization,7500000,6000000,0,6000000,0,0,281,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1332,State Department for Forestry,vote_total,,TOTAL FOR VOTE,6137544588,9052737089,4954000000,4098737089,9669029809,10313000000,281,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2011,Kenya National Commission on Human Rights,head,2011000100,Kenya National Commission on Human Rights,521334902,593029690,0,593029690,593940000,618330000,288,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2011,Kenya National Commission on Human Rights,vote_total,,TOTAL FOR VOTE,521334902,593029690,0,593029690,593940000,618330000,288,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2021,National Land Commission,head,2021000200,Headquarters Administration Services,739246692,867408251,0,867408251,916384978,982499987,291,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2021,National Land Commission,head,2021000300,Land Administration and Management,307207546,246834513,0,246834513,266129408,276998061,291,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2021,National Land Commission,head,2021000400,Land Use Planning and Research,67469927,73781593,0,73781593,87835483,94664805,291,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2021,National Land Commission,head,2021000500,Audit and Risk Management,31327462,38563659,0,38563659,43592349,47358863,291,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2021,National Land Commission,head,2021000600,Valuation and Taxation,82464803,76834333,0,76834333,84327061,87035065,291,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2021,National Land Commission,head,2021000700,Legal Affairs and Dispute Resolution,2010615173,732972359,0,732972359,249253234,264383036,291,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2021,National Land Commission,head,2021000800,Human Resource Management,112848987,133305689,0,133305689,143348711,148998418,291,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2021,National Land Commission,head,2021000900,Finance and Corporate Planning,121248779,151778662,0,151778662,158772783,167361623,291,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2021,National Land Commission,head,2021001000,County Coordination Offices 1103,337782516,385746090,0,385746090,419392858,443220589,291,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2021,National Land Commission,head,2021001100,Settlement of Historical Land Injustices,1743018330,473265256,0,473265256,105225635,116379553,292,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2021,National Land Commission,vote_total,,TOTAL FOR VOTE,5553230215,3180490405,0,3180490405,2474262500,2628900000,292,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2031,Independent Electoral and Boundaries Commission,head,2031000100,Secretariat,2452050290,11654066962,0,11654066962,14701902153,1321463513,302,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2031,Independent Electoral and Boundaries Commission,head,2031000200,Information Communication Technology Unit,1917019438,4728363463,0,4728363463,1196575976,484302984,302,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2031,Independent Electoral and Boundaries Commission,head,2031000500,Planning and Research Unit,112357888,442690838,0,442690838,234062974,62093193,302,yes
