book,vote,head_code,head_title,project_code,project_title,row_type,item_code,item_title,approved_estimates_2025_2026,estimates_2026_2027,grants_aia_2026_2027,grants_revenue_2026_2027,loans_aia_2026_2027,loans_revenue_2026_2027,page,verified
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100200,Small Holder Irrigation Programme.,1104100202,Smallholder Irrigation Programme Mt. Kenya Region Phase IV,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,267000000,108000000,0,0,95000000,0,62,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100200,Small Holder Irrigation Programme.,1104100202,Smallholder Irrigation Programme Mt. Kenya Region Phase IV,financing,5120200,Foreign Borrowing - Direct Payments,250000000,95000000,0,0,0,0,62,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100400,Bura Irrigation Scheme.,1104100401,Headquarters,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,150000000,450000000,0,0,150000000,0,62,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100400,Bura Irrigation Scheme.,1104100401,Headquarters,financing,5120200,Foreign Borrowing - Direct Payments,50000000,150000000,0,0,0,0,62,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100500,Land Reclamation (Land Degradation Assessment Program).,1104100501,Land Reclamation (Land Degradation Assessment Program),exp,2630200,Capital Grants to Government Agencies and other Levels of Government,0,20000000,0,0,0,0,63,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100602,Waga Machame Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,40000000,56451778,0,0,0,0,63,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100603,Kaihi Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,60552879,0,0,0,0,0,63,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100604,Laghale Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,11100607,0,0,0,0,0,64,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100605,Nguruman Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,50000000,70000000,0,0,0,0,64,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100606,Baringo Cluster Irrigation Projects,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,20000000,24900000,0,0,0,0,64,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100607,Okundi Dam Irrigation Water Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,50000000,16893415,0,0,0,0,64,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100608,Olerai Irrigation Water Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,55000000,40030844,0,0,0,0,64,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100609,Kibugu Nguviu Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,43772412,0,0,0,0,0,65,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100610,Oloolopon Nkama Irrigation Water Poject,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,35000000,49000000,0,0,0,0,65,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100611,Banita Rongai Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,41367280,0,0,0,0,0,65,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100612,Ruiru Prison Farm Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,20000000,0,0,0,0,0,65,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100613,Anyiko Ujwanga Kathieno Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,20000000,99561317,0,0,0,0,65,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100614,Kanyenyaini Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,8000000,0,0,0,0,0,66,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100615,Mbugiti irrigation project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,45000000,85000000,0,0,0,0,66,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100616,Various Waterpans & Small Dams,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,70000000,10460320,0,0,0,0,66,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100617,Nyamaji Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,30000000,120000000,0,0,0,0,66,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100619,Lari Escarpment Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,100000000,40000000,0,0,0,0,66,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100620,Amboseli Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,35000000,110000000,0,0,0,0,67,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100621,Ndura Magogoni Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,20000000,0,0,0,0,0,67,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100622,Radat Dam,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,80000000,0,0,0,0,0,67,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100623,Imbirikani Water Pan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25000000,0,0,0,0,0,67,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100624,Kima Marwa Water Pan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25000000,0,0,0,0,0,67,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100625,Kangonde Kwa Mwangi Water Pan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25000000,0,0,0,0,0,68,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100626,Thokoa Water Pan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25000000,0,0,0,0,0,68,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100627,Itangi Murinduko Water Pan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25000000,0,0,0,0,0,68,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100628,Nkiruni Earth Dam,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25000000,0,0,0,0,0,68,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100629,Ng'ombe Nguo Water Pan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25000000,0,0,0,0,0,68,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100630,Kwa Kikonde Water Pan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25000000,0,0,0,0,0,69,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100631,Lempalakai Water Pan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25000000,0,0,0,0,0,69,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100632,Iria ria Mbogo Earth Dam,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25000000,0,0,0,0,0,69,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100633,Chepareria Water Pan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25000000,0,0,0,0,0,69,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100634,Munyula Water Pan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25000000,0,0,0,0,0,69,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100635,Loolarashi Water Pan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25000000,0,0,0,0,0,70,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100636,Oledepe Water Pan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25000000,0,0,0,0,0,70,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100637,Embarbal Water Pan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25000000,0,0,0,0,0,70,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100638,Igoti Murega Irrigation,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,125000000,62982000,0,0,0,0,70,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100639,Tangai Iviani Earth Dam,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,20000000,0,0,0,0,0,70,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100640,Kobos Irrigation Waterpan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,9524810,0,0,0,0,0,71,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100641,Bahati Girls Borehole Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25000000,0,0,0,0,0,71,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100642,Ngong Township Primary School Borehole Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25000000,0,0,0,0,0,71,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100643,Tseikuru National Polytechnic Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,29600700,0,0,0,0,0,71,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100644,Rehabilitation Emboruto Earthdam Community Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,17128000,0,0,0,0,0,71,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100645,Kuriti Community Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,29986250,0,0,0,0,0,72,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100646,Turguda Irrigation Water Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,29890850,0,0,0,0,0,72,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100647,Kerarapon Community Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25276720,0,0,0,0,0,72,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100648,Siriwo Rice Mills Borehole Community,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,24962420,0,0,0,0,0,72,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100649,Kabutu Kimera Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,20000000,103720721,0,0,0,0,72,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100650,Kwakatoni Waterpan Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,15874359,0,0,0,0,0,73,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100651,Maranyona Primary School Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,13621700,0,0,0,0,0,73,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100652,Subego Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,20000000,120000000,0,0,0,0,73,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100653,Wangi Kanuna Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25564271,0,0,0,0,0,73,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100654,Olopito Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,15885194,0,0,0,0,0,73,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100655,Wehir Water Pan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,10000000,4600000,0,0,0,0,74,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100656,Feragele Water Pan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,10000000,7700000,0,0,0,0,74,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100657,Hajilo Borehole,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,10000000,7700000,0,0,0,0,74,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100658,Lagdima Water Pan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,10000000,7700000,0,0,0,0,74,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100659,Gobogola Water Pan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,10000000,7700000,0,0,0,0,74,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100660,Kubdishan Water Pan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,10000000,0,0,0,0,0,75,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100661,Teso Rhamu Water Pan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,10000000,0,0,0,0,0,75,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100600,Community Based Irrigation Projects.,1104100668,Subuku Waterpan,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,0,30000000,0,0,0,0,75,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100700,Galana Kulalu Irrigation development project.,1104100701,Galana Kulalu Irrigation development project (10,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,123636952,0,0,0,0,0,75,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100801,National expanded irrigation Programme,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,790557,0,0,0,0,0,76,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100814,Kithumbu,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,2000000,0,0,0,0,0,76,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100825,Itabua Muthatari,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,46555797,16935483,0,0,0,0,76,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100826,Kiamboka,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,9000000,3498803,0,0,0,0,76,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100827,Nithi Kari,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,15315191,29987759,0,0,0,0,77,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100840,Kahithe Gitiri,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,0,7623816,0,0,0,0,77,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100844,Kibaratani,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,9000000,0,0,0,0,0,77,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100845,Gakaki,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,5000000,2540322,0,0,0,0,77,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100847,Mukui Uri Mbugi,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,0,8467741,0,0,0,0,77,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100849,Baitigitu Rubiri,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,10000000,0,0,0,0,0,78,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100850,Kamburu Mbeu,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,10748020,29448501,0,0,0,0,78,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100853,Mukurwe wa Nyangathanga Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,4709300,12701612,0,0,0,0,78,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100857,Rombo Clusters Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,0,10000000,0,0,0,0,78,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100858,Desilting Of River Lumi And Murabani Irrigation Project Lot 3,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,977850,16787052,0,0,0,0,78,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100861,Rutunguru borehole,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,3000000,0,0,0,0,0,79,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100880,Wangai Secondary schoo1 borehole,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,494000,11854838,0,0,0,0,79,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100883,Chepsamo irrigation water project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,5000000,0,0,0,0,0,79,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100884,Kiawambogo irrigation development project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,14514981,10000000,0,0,0,0,79,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100885,Kanyuambora,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,10278881,29637096,0,0,0,0,79,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100886,Iriari,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,10000000,25403225,0,0,0,0,80,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100888,chepchobit irrigation project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,43000000,13503235,0,0,0,0,80,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100895,Bangale borehole,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,5000000,0,0,0,0,0,80,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100800,National expanded irrigation Programme .,1104100898,"Namelok Irrigation project, Kajiado",exp,2630200,Capital Grants to Government Agencies and other Levels of Government,0,10000000,0,0,0,0,80,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100900,Mwea Irrigation Development project (Thiba Dam and Irrigation,1104100901,Mwea Irrigation Development project (Thiba Dam and Irrigation,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,220000000,400000000,0,0,0,0,81,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104100900,Mwea Irrigation Development project (Thiba Dam and Irrigation,1104100901,Mwea Irrigation Development project (Thiba Dam and Irrigation,financing,5120200,Foreign Borrowing - Direct Payments,70000000,0,0,0,0,0,81,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101000,Rwabura Irrigation Development Project.,1104101001,Rwabura Irrigation Development Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,100000000,33000000,0,0,0,0,81,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101000,Rwabura Irrigation Development Project.,1104101001,Rwabura Irrigation Development Project,financing,5120200,Foreign Borrowing - Direct Payments,100000000,0,0,0,0,0,81,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101300,Turkana Irrigation Development Project.,1104101301,Turkana Irrigation Development Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,80000000,80000000,0,0,0,0,82,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101500,Lower Kuja Irrigation Scheme.,1104101501,Lower Kuja Irrigation Scheme,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,80000000,120000000,0,0,0,0,82,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101901,Micro Irrigation Programme for Schools,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,80000000,10400000,0,0,0,0,82,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101902,Kuno Primary School Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,715000,0,0,0,0,0,83,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101903,Malkadaka Primary School Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,4696550,0,0,0,0,0,83,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101904,Friends School Secondary Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,10800000,0,0,0,0,0,83,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101905,Masinde Muliro Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,11020500,0,0,0,0,0,83,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101906,Olloltepes Primary Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,4949000,0,0,0,0,0,83,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101907,Soipan Primary School Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,5032956,3000000,0,0,0,0,84,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101908,Raongo Primary School Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,16998500,0,0,0,0,0,84,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101909,Bulbul Secondary School Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,12000000,2000000,0,0,0,0,84,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101911,Mwerene Primary School Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,14971650,14971650,0,0,0,0,84,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101912,Oloserian Primary School Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,16199900,6000000,0,0,0,0,84,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101913,Kapkoi Primary School Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,14724100,0,0,0,0,0,85,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101914,St. Monica Secondary School Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,14724100,0,0,0,0,0,85,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101915,Ennomatasian Secondary School Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,16535170,0,0,0,0,0,85,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101916,Thika High School For The Blind Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,16997850,6997850,0,0,0,0,85,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101917,Ngeria Girls Secondary School Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,16500000,6500000,0,0,0,0,85,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101918,Mureranjau Primary School Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,16500000,10000000,0,0,0,0,86,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101919,Muluwa Primary School Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,12914600,0,0,0,0,0,86,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101920,Itierio Primary School Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,12000000,2000000,0,0,0,0,86,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101921,Kangalu Mixed Secondary School Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,14031900,2000000,0,0,0,0,86,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101922,St Paul's Boys High School Gathukiini Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,14031900,4905100,0,0,0,0,86,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101923,Ndururi Primary School Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,16500000,0,0,0,0,0,87,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101924,Solarization Of Baringo Boreholes,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,25000000,0,0,0,0,0,87,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101925,Kapkolos Primary School Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,16900000,5000000,0,0,0,0,87,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,1104101900,Micro Irrigation Programme for Schools.,1104101926,Nkirana Primary School Irrigation Project,exp,2630200,Capital Grants to Government Agencies and other Levels of Government,12500000,12500000,0,0,0,0,87,yes
