book,vote,vote_title,head_code,head_title,subhead_code,subhead_title,item_code,item_title,item_kind,approved_estimates_2025_2026,estimates_2026_2027,projected_estimates_2027_2028,projected_estimates_2028_2029,page,verified
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100200,Small Holder Irrigation Programme,1104100202,Smallholder Irrigation Programme Mt. Kenya Region Phase IV,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,267000000,108000000,0,0,26,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100200,Small Holder Irrigation Programme,1104100202,Smallholder Irrigation Programme Mt. Kenya Region Phase IV,5120200,Foreign Borrowing - Direct Payments,aia,250000000,95000000,0,0,26,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100400,Bura Irrigation Scheme,1104100401,Headquarters,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,150000000,450000000,0,0,26,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100400,Bura Irrigation Scheme,1104100401,Headquarters,5120200,Foreign Borrowing - Direct Payments,aia,50000000,150000000,0,0,26,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100500,Land Reclamation (Land Degradation Assessment Program),1104100501,Land Reclamation (Land Degradation Assessment Program),2630200,Capital Grants to Government Agencies and other Levels of Government,exp,0,20000000,100000000,200000000,26,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100602,Waga Machame Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,40000000,56451778,0,0,26,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100603,Kaihi Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,60552879,0,0,0,26,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100604,Laghale Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,11100607,0,0,0,26,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100605,Nguruman Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,50000000,70000000,62417081,0,27,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100606,Baringo Cluster Irrigation Projects,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,20000000,24900000,46647719,0,27,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100607,Okundi Dam Irrigation Water Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,50000000,16893415,0,0,27,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100608,Olerai Irrigation Water Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,55000000,40030844,0,0,27,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100609,Kibugu Nguviu Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,43772412,0,0,0,27,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100610,Oloolopon Nkama Irrigation Water Poject,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,35000000,49000000,57812032,0,27,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100611,Banita Rongai Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,41367280,0,0,0,27,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100612,Ruiru Prison Farm Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,20000000,0,0,0,27,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100613,Anyiko Ujwanga Kathieno Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,20000000,99561317,100000000,52349754,27,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100614,Kanyenyaini Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,8000000,0,0,0,27,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100615,Mbugiti irrigation project,2630200,Capital Grants to Government Agencies and other Levels of Government 1630,exp,45000000,85000000,111174666,0,27,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100616,Various Waterpans & Small Dams,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,70000000,10460320,86974000,0,28,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100617,Nyamaji Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,30000000,120000000,181505098,0,28,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100619,Lari Escarpment Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,100000000,40000000,387226578,0,28,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100620,Amboseli Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,35000000,110000000,93417947,0,28,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100621,Ndura Magogoni Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,20000000,0,0,0,28,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100622,Radat Dam,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,80000000,0,0,0,28,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100623,Imbirikani Water Pan,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,25000000,0,0,0,28,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100624,Kima Marwa Water Pan,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,25000000,0,0,0,28,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100625,Kangonde Kwa Mwangi Water Pan,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,25000000,0,0,0,28,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100626,Thokoa Water Pan,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,25000000,0,0,0,28,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100627,Itangi Murinduko Water Pan,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,25000000,0,0,0,29,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100628,Nkiruni Earth Dam,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,25000000,0,0,0,29,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100629,Ng'ombe Nguo Water Pan,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,25000000,0,0,0,29,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100630,Kwa Kikonde Water Pan,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,25000000,0,0,0,29,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100631,Lempalakai Water Pan,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,25000000,0,0,0,29,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100632,Iria ria Mbogo Earth Dam,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,25000000,0,0,0,29,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100633,Chepareria Water Pan,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,25000000,0,0,0,29,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100634,Munyula Water Pan,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,25000000,0,0,0,29,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100635,Loolarashi Water Pan,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,25000000,0,0,0,29,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100636,Oledepe Water Pan,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,25000000,0,0,0,29,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100637,Embarbal Water Pan,2630200,Capital Grants to Government Agencies and other Levels of Government 1632,exp,25000000,0,0,0,29,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100638,Igoti Murega Irrigation,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,125000000,62982000,0,0,30,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100639,Tangai Iviani Earth Dam,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,20000000,0,0,0,30,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100640,Kobos Irrigation Waterpan,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,9524810,0,0,0,30,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100641,Bahati Girls Borehole Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,25000000,0,0,0,30,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100642,Ngong Township Primary School Borehole Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,25000000,0,0,0,30,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100643,Tseikuru National Polytechnic Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,29600700,0,0,0,30,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100644,Rehabilitation Emboruto Earthdam Community Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,17128000,0,0,0,30,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100645,Kuriti Community Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,29986250,0,0,0,30,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100646,Turguda Irrigation Water Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,29890850,0,0,0,30,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100647,Kerarapon Community Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,25276720,0,0,0,30,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100648,Siriwo Rice Mills Borehole Community,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,24962420,0,0,0,31,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100649,Kabutu Kimera Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,20000000,103720721,300000000,60000000,31,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100650,Kwakatoni Waterpan Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,15874359,0,0,0,31,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100651,Maranyona Primary School Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,13621700,0,0,0,31,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100652,Subego Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,20000000,120000000,200000000,90000000,31,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100653,Wangi Kanuna Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,25564271,0,0,0,31,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100654,Olopito Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,15885194,0,0,0,31,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100655,Wehir Water Pan,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,10000000,4600000,0,0,31,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100656,Feragele Water Pan,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,10000000,7700000,0,0,31,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100657,Hajilo Borehole,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,10000000,7700000,0,0,31,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100658,Lagdima Water Pan,2630200,Capital Grants to Government Agencies and other Levels of Government 1634,exp,10000000,7700000,0,0,31,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100659,Gobogola Water Pan,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,10000000,7700000,0,0,32,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100660,Kubdishan Water Pan,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,10000000,0,0,0,32,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100661,Teso Rhamu Water Pan,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,10000000,0,0,0,32,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100600,Community Based Irrigation Projects,1104100668,Subuku Waterpan,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,0,30000000,0,0,32,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100700,Galana Kulalu Irrigation development project,1104100701,Galana Kulalu Irrigation development project (10,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,123636952,0,0,0,32,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100801,National expanded irrigation Programme,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,790557,0,0,0,32,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100814,Kithumbu,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,2000000,0,0,0,32,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100825,Itabua Muthatari,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,46555797,16935483,100000000,40000000,32,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100826,Kiamboka,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,9000000,3498803,633116,0,33,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100827,Nithi Kari,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,15315191,29987759,5426356,0,33,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100840,Kahithe Gitiri,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,0,7623816,0,0,33,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100844,Kibaratani,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,9000000,0,0,0,33,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100845,Gakaki,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,5000000,2540322,459677,0,33,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100847,Mukui Uri Mbugi,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,0,8467741,25000000,25000000,33,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100849,Baitigitu Rubiri,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,10000000,0,0,0,33,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100850,Kamburu Mbeu,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,10748020,29448501,5328776,0,33,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100853,Mukurwe wa Nyangathanga Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,4709300,12701612,200000000,50000000,33,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100857,Rombo Clusters Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,0,10000000,15000000,10000000,33,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100858,Desilting Of River Lumi And Murabani Irrigation Project Lot 3,2630200,Capital Grants to Government Agencies and other Levels of Government 1636,exp,977850,16787052,3037657,0,33,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100861,Rutunguru borehole,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,3000000,0,0,0,34,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100880,Wangai Secondary schoo1 borehole,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,494000,11854838,2145161,0,34,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100883,Chepsamo irrigation water project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,5000000,0,0,0,34,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100884,Kiawambogo irrigation development project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,14514981,10000000,20000000,30000000,34,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100885,Kanyuambora,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,10278881,29637096,100000000,98000000,34,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100886,Iriari,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,10000000,25403225,32180061,0,34,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100888,chepchobit irrigation project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,43000000,13503235,36186222,0,34,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100895,Bangale borehole,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,5000000,0,0,0,34,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100800,National expanded irrigation Programme,1104100898,"Namelok Irrigation project, Kajiado",2630200,Capital Grants to Government Agencies and other Levels of Government,exp,0,10000000,30000000,25000000,34,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100900,Mwea Irrigation Development project (Thiba Dam and Irrigation Area),1104100901,Mwea Irrigation Development project (Thiba Dam and Irrigation Area),2630200,Capital Grants to Government Agencies and other Levels of Government,exp,220000000,400000000,456000000,216000000,35,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104100900,Mwea Irrigation Development project (Thiba Dam and Irrigation Area),1104100901,Mwea Irrigation Development project (Thiba Dam and Irrigation Area),5120200,Foreign Borrowing - Direct Payments,aia,70000000,0,0,0,35,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101000,Rwabura Irrigation Development Project,1104101001,Rwabura Irrigation Development Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,100000000,33000000,0,0,35,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101000,Rwabura Irrigation Development Project,1104101001,Rwabura Irrigation Development Project,5120200,Foreign Borrowing - Direct Payments,aia,100000000,0,0,0,35,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101300,Turkana Irrigation Development Project,1104101301,Turkana Irrigation Development Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,80000000,80000000,125000000,182000000,35,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101500,Lower Kuja Irrigation Scheme,1104101501,Lower Kuja Irrigation Scheme,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,80000000,120000000,187000000,273000000,35,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101900,Micro Irrigation Programme for Schools,1104101901,Micro Irrigation Programme for Schools,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,80000000,10400000,0,0,35,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101900,Micro Irrigation Programme for Schools,1104101902,Kuno Primary School Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government 1638,exp,715000,0,0,0,35,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101900,Micro Irrigation Programme for Schools,1104101903,Malkadaka Primary School Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,4696550,0,0,0,36,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101900,Micro Irrigation Programme for Schools,1104101904,Friends School Secondary Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,10800000,0,0,0,36,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101900,Micro Irrigation Programme for Schools,1104101905,Masinde Muliro Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,11020500,0,0,0,36,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101900,Micro Irrigation Programme for Schools,1104101906,Olloltepes Primary Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,4949000,0,0,0,36,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101900,Micro Irrigation Programme for Schools,1104101907,Soipan Primary School Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,5032956,3000000,0,0,36,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101900,Micro Irrigation Programme for Schools,1104101908,Raongo Primary School Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,16998500,0,0,0,36,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101900,Micro Irrigation Programme for Schools,1104101909,Bulbul Secondary School Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,12000000,2000000,0,0,36,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101900,Micro Irrigation Programme for Schools,1104101911,Mwerene Primary School Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,14971650,14971650,0,0,36,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101900,Micro Irrigation Programme for Schools,1104101912,Oloserian Primary School Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,16199900,6000000,0,0,36,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101900,Micro Irrigation Programme for Schools,1104101913,Kapkoi Primary School Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,14724100,0,0,0,36,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101900,Micro Irrigation Programme for Schools,1104101914,St. Monica Secondary School Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,14724100,0,0,0,37,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101900,Micro Irrigation Programme for Schools,1104101915,Ennomatasian Secondary School Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,16535170,0,0,0,37,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101900,Micro Irrigation Programme for Schools,1104101916,Thika High School For The Blind Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,16997850,6997850,0,0,37,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101900,Micro Irrigation Programme for Schools,1104101917,Ngeria Girls Secondary School Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,16500000,6500000,0,0,37,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101900,Micro Irrigation Programme for Schools,1104101918,Mureranjau Primary School Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,16500000,10000000,0,0,37,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101900,Micro Irrigation Programme for Schools,1104101919,Muluwa Primary School Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,12914600,0,0,0,37,yes
fy-2026-27-development-book-volume-iii-1104-2111,1104,State Department for Irrigation,1104101900,Micro Irrigation Programme for Schools,1104101920,Itierio Primary School Irrigation Project,2630200,Capital Grants to Government Agencies and other Levels of Government,exp,12000000,2000000,0,0,37,yes
